"https://ie.kaist.ac.kr/0503/view/id/2249","한국과학기술원 ISysE 산업및시스템공학과 > News&Activity > Seminars > (대학원생 마일리지 적용) 학과 세미나 안내 (3/24(수), 현대 엘리베이터 장우석 박사 2021.03.24 글보기","2021-03-22 04:44:57"
"https://ie.kaist.ac.kr/0506/index","한국과학기술원 ISysE 산업및시스템공학과 > News&Activity > ISysE Blog > Post List","2021-03-22 04:44:44"
"https://ie.kaist.ac.kr/0506/view/id/1718","한국과학기술원 ISysE 산업및시스템공학과 > News&Activity > ISysE Blog > ISysE 딸기 먹으러 가즈아~! 글보기","2021-03-22 04:44:26"
"https://www.google.com/search?q=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&hl=ko&sxsrf=ALeKk02_ZMeNX9ooi3nGwaR1XZhbl3H1zg:1616355855965&ei=D6JXYJW3OtrahwO9lYuoDw&start=0&sa=N&ved=2ahUKEwjV-v_kksLvAhVa7WEKHb3KAvU4HhDy0wN6BAgEEDk&biw=1396&bih=665","kaist 이혜민 - Google 검색","2021-03-22 04:44:21"
"https://www.google.com/search?q=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&hl=ko&sxsrf=ALeKk03P3-Rl60ES0gmeABpJ8uWHlD1Ylw:1616355846379&ei=BqJXYKjNFoPM-Qbk8o34DA&start=30&sa=N&ved=2ahUKEwio6LbgksLvAhUDZt4KHWR5A884FBDy0wN6BAgEED4&biw=1396&bih=665","kaist 이혜민 - Google 검색","2021-03-22 04:44:16"
"https://www.google.com/search?q=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&hl=ko&sxsrf=ALeKk00OGYV3yW3GobRZvoTxGVD6VX7J4A:1616355839641&ei=_6FXYOrhJtX7wAOKpK-gBQ&start=20&sa=N&ved=2ahUKEwiq3ZvdksLvAhXVPXAKHQrSC1Q4ChDy0wN6BAgEEDw&biw=1396&bih=665","kaist 이혜민 - Google 검색","2021-03-22 04:44:07"
"https://www.google.com/search?q=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&hl=ko&sxsrf=ALeKk02pb8GZuo4ZxVkG31w5-d6bviYZqw:1616355820022&ei=7KFXYMNt0NaHA_WGnNgJ&start=10&sa=N&ved=2ahUKEwjDk-7TksLvAhVQ62EKHXUDB5sQ8tMDegQIBBA6&biw=1396&bih=665","kaist 이혜민 - Google 검색","2021-03-22 04:44:00"
"https://www.google.com/search?q=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&hl=ko&sxsrf=ALeKk00iLYagqg0nAVvvA6SWY4cuY_V48w%3A1616355803190&source=hp&ei=26FXYM-7CcO5oATk5rXgCQ&iflsig=AINFCbYAAAAAYFev610KNm7QBDColGkAdYxN_PGmTCIz&oq=kaist+%EC%9D%B4%ED%98%9C%EB%AF%BC&gs_lcp=Cgdnd3Mtd2l6EAMyBQgAEM0CMgUIABDNAjIFCAAQzQI6BQgAELEDOggIABCxAxCDAToCCAA6BAgAEAM6CggAEIcCELEDEBQ6BwgjEOoCECc6BAgjECc6BAgAEEM6BwgAELEDEEM6BQghEKABUPgEWPJ6YJd8aA1wAHgBgAHNAYgB_xCSAQYwLjE3LjGYAQCgAQGqAQdnd3Mtd2l6sAEC&sclient=gws-wiz&ved=0ahUKEwiPlenLksLvAhXDHIgKHWRzDZwQ4dUDCAc&uact=5","kaist 이혜민 - Google 검색","2021-03-22 04:43:52"
"https://m.facebook.com/profile.php?id=100004929994097","Facebook에 로그인 | Facebook","2021-03-22 04:43:49"
"https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2Fprofile.php%3Fid%3D100004929994097&refsrc=http%3A%2F%2Fwww.google.com%2F&_rdr","Facebook에 로그인 | Facebook","2021-03-22 04:43:49"
"https://www.google.com/webhp?hl=ko&sa=X&ved=0ahUKEwjl9fTEksLvAhUFa94KHUw9Cs0QPAgI","Google","2021-03-22 04:43:24"
"https://www.google.com/search?q=kaist+%EA%B9%80%EC%98%81%EB%AF%BC&sxsrf=ALeKk02_980QFGfvrUf9hIFlSoT7a1_mUA%3A1616355783512&source=hp&ei=x6FXYMWZHYLrwQOPpafIBg&iflsig=AINFCbYAAAAAYFev1yS5o2l7TrdO-zL6QYiE3_b3mYM_&oq=kaist+%EA%B9%80%EC%98%81%EB%AF%BC&gs_lcp=Cgdnd3Mtd2l6EAMyAggAMgIIADIECAAQHjoFCAAQsQM6CAgAELEDEIMBOgQIABADOgcIABCxAxBDOgQIABBDUK8GWI4gYN8gaAZwAHgAgAGdAYgBihKSAQQwLjIwmAEAoAEBqgEHZ3dzLXdpeg&sclient=gws-wiz&ved=0ahUKEwiFmbjCksLvAhWCdXAKHY_SCWkQ4dUDCAc&uact=5","kaist 김영민 - Google 검색","2021-03-22 04:43:09"
"https://gentlysallim.com/%EA%B5%AC%EA%B8%80-%EA%B2%80%EC%83%89-%EA%B8%B0%EB%A1%9D-%EB%81%84%EA%B8%B0%EC%99%80-%EC%9E%90%EB%8F%99-%EC%A0%80%EC%9E%A5-%EB%B9%84%ED%99%9C%EC%84%B1%ED%99%94%ED%95%98%EA%B8%B0/","구글 검색 기록 끄기와 자동 저장 비활성화하기 | 살살살림","2021-03-22 04:42:52"
"https://myactivity.google.com/?hl=ko&utm_source=google-account&utm_medium=web","Google - 내 활동","2021-03-22 04:42:48"
"https://accounts.google.com/ServiceLogin?passive=1209600&osid=1&continue=https://myactivity.google.com/?hl%3Dko%26utm_source%3Dgoogle-account%26utm_medium%3Dweb&followup=https://myactivity.google.com/?hl%3Dko%26utm_source%3Dgoogle-account%26utm_medium%3Dweb&hl=ko&authuser=0","Google - 내 활동","2021-03-22 04:42:48"
"https://myactivity.google.com/accounts/SetOSID?authuser=0&continue=https%3A%2F%2Fmyactivity.google.com%2F%3Fhl%3Dko%26utm_source%3Dgoogle-account%26utm_medium%3Dweb%26pli%3D1&osidt=ALWU2cvlzx375K9vWq9mnORHgJEZ5YIcZhA8oIu1ZEok0_P94gxVtVlXcyK10jswMc5ipDmlFworQlHJjUc8CIThiPwEJsR30lvU7-usIVKTlPH6-pOSbjaGSVuyBf6fdbo_RSqqaqw6DH1FBRf5pnY9Zv-EpAdFkLS_oG1XzO85g54hE8AY137hdA6NFi7VvQAUaygk_GGBw3YIu5-i7cq-9IbnJkQlXg","Google - 내 활동","2021-03-22 04:42:48"
"https://myactivity.google.com/?hl=ko&utm_source=google-account&utm_medium=web&pli=1","Google - 내 활동","2021-03-22 04:42:48"
"https://myaccount.google.com/data-and-personalization","Google 계정","2021-03-22 04:42:38"
"https://www.google.com/search?q=%EA%B5%AC%EA%B8%80+%EA%B2%80%EC%83%89%EA%B8%B0%EB%A1%9D&oq=%EA%B5%AC%EA%B8%80+%EA%B2%80%EC%83%89%EA%B8%B0%EB%A1%9D&aqs=chrome..69i57j0i433j0i131i433j0i433j0l6.3081j0j7&sourceid=chrome&ie=UTF-8","구글 검색기록 - Google 검색","2021-03-22 04:42:24"
"https://myaccount.google.com/?utm_source=chrome-profile-chooser&pli=1","Google 계정","2021-03-22 04:42:16"
"https://accounts.google.com/AccountChooser?Email=a93728347%40gmail.com&continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3Dchrome-profile-chooser","Google 계정","2021-03-22 04:42:13"
